id,financialInstrument,asset_status,asset_value,background_color,confirmed_investment,confirmed_investment_shares,display_name,short_name,exited_date,home_image,investment_image,is_active,is_exited,media_description,modified,number_of_shares,offering_ends,offering_starts,order,pending_investment,pending_investment_shares,portal_image,progress_bar,receiptcard_image,sharecard_image,tertiary_color,ticker,trading,category,snapchat_deeplink_url
80397237-f40b-432f-991d-aa5782bd6b11,"{'id': '74996205-d3ac-4ab5-b14c-60892dab19cc', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-03-28T14:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-03-21T14:30:00+00:00'}}}",Post Only,13000,#000000,13000.0,2600,'18 S.I. FOR KIDS NAOMI OSAKA ROOKIE CARD,18OSAKA,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/80397237-f40b-432f-991d-aa5782bd6b11/bc72a024b73b4e229cdca82f0bc2914a.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/80397237-f40b-432f-991d-aa5782bd6b11/44d383984bc741d59c587d137cb5d310.png,True,False,"In 2020, Forbes named Osaka the highest-earning female athlete of the year — setting an all-time record for any female athlete with $37.4 million.",2022-03-31T16:30:05.135465-04:00,2600,2022-04-18T23:59:00-04:00,2022-01-18T20:00:00-05:00,174,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/80397237-f40b-432f-991d-aa5782bd6b11/02d227b497af4589945082732be0e950.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/80397237-f40b-432f-991d-aa5782bd6b11/9517e9e3c6d24d11bc9a3b5694e069b1.png,,#1a868e,#18OSAKA,{},history,
06709c51-c101-4f54-b750-560db59d2bf8,"{'id': '0e383f41-ff53-4560-9c0d-b3e3f29f6b85', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-03-28T14:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-03-21T14:30:00+00:00'}}}",Post Only,160000,#000000,160000.0,20000,MEEBIT #11275 (NFT),MEEB11275,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/06709c51-c101-4f54-b750-560db59d2bf8/707ffa756ecf40e09613e5612d6e3a43.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/06709c51-c101-4f54-b750-560db59d2bf8/ec776b201cb245119c6d64e4c8d1d38f.png,True,False,"Meta4, a cryptocurrency-focused investment fund backed by Andreessen-Horowitz, announced they plan to include Meebits in their blue-chip NFT portfolio alongside CryptoPunks and Bored Apes.",2022-03-31T16:30:04.362465-04:00,20000,2022-03-06T23:59:00-05:00,2021-12-11T20:00:00-05:00,175,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/06709c51-c101-4f54-b750-560db59d2bf8/23c546a31a6b48aa9164ca5dbe8d9eb2.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/06709c51-c101-4f54-b750-560db59d2bf8/c61062f4c5ed46a7a8f3e5f4e78ddad4.png,,#bd7f7f,#MEEB11275,{},history,
5f57debe-3ba9-4e1f-951c-ca4f2db8157d,"{'id': '0d1667da-ba5b-4362-bfac-07f98d5faa6f', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-03-28T14:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-03-21T14:30:00+00:00'}}}",Post Only,75000,#000000,75000.0,10000,STEVE JOBS ‘MIDDLE FINGER TO IBM’ JACKET,83JOBS,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5f57debe-3ba9-4e1f-951c-ca4f2db8157d/285daf8df87b4d2698fb1ec2d24cbb98.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5f57debe-3ba9-4e1f-951c-ca4f2db8157d/32b88733f9db44b492d473788479aa4e.png,True,False,"After IBM announced they were entering the personal computing market, Jobs placed an ad in The Wall Street Journal headlined “Welcome, IBM. Seriously.”",2022-03-31T16:30:04.401914-04:00,10000,2022-02-28T23:59:00-05:00,2021-11-30T12:00:00-05:00,176,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5f57debe-3ba9-4e1f-951c-ca4f2db8157d/2526ac63ea854b6d954cc18d54329ac5.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5f57debe-3ba9-4e1f-951c-ca4f2db8157d/9a82df1617fc431dbf522c113e4afe93.png,,#eaa85d,#83JOBS,{},history,
38101f13-1816-4ff5-b8e6-3d43ac9ca872,"{'id': '21686d8a-5dc6-4b70-9dab-9f6a2fafd3b8', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-03-28T14:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-03-21T14:30:00+00:00'}}}",Post Only,35000,#000000,35000.0,5000,’20 TOPPS LEWIS HAMILTON SIGNED TRIPLE PATCH CARD,HAMILTON1,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/38101f13-1816-4ff5-b8e6-3d43ac9ca872/cf27508392d14bd885e8dd3f941fbe97.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/38101f13-1816-4ff5-b8e6-3d43ac9ca872/a531311f0f754519bd8ec10982ed7231.png,True,False,"Through the first 15 races of the 2021 season, ESPN’s F1 viewership is up 51% compared to 2020.",2022-03-31T16:30:04.624910-04:00,5000,2022-03-09T23:59:00-05:00,2021-12-09T12:00:00-05:00,177,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/38101f13-1816-4ff5-b8e6-3d43ac9ca872/9d4439e4f3f94c6cbbfabe3128d8798e.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/38101f13-1816-4ff5-b8e6-3d43ac9ca872/30d6d9a8dee94683a12d5d3494d752d8.png,,#78a9de,#HAMILTON1,{},history,
8118a837-e0e2-4f7c-81ba-a194415c2f8a,"{'id': '47981ab0-9556-42b7-ac16-9fd99b961b60', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-03-28T14:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-03-21T14:30:00+00:00'}}}",Post Only,18500,#000000,18500.0,3700,’05 TOPPS JAY-Z AUTOGRAPHED CARD,05JAYZ,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/8118a837-e0e2-4f7c-81ba-a194415c2f8a/d37ce323c5ab4e92b87b55f5ddc3f47a.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/8118a837-e0e2-4f7c-81ba-a194415c2f8a/692434f7135046f18b037c3ccdddeb57.png,True,False,Jay-Z has sold over 50 million albums since his debut “Reasonable Doubt” in 1996.,2022-03-31T16:30:04.854693-04:00,3700,2022-03-21T23:59:00-04:00,2021-12-21T12:00:00-05:00,178,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/8118a837-e0e2-4f7c-81ba-a194415c2f8a/4c50cb0d4612455ba5206e14f4b63e1e.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/8118a837-e0e2-4f7c-81ba-a194415c2f8a/5339ada4c7174ad9ad96126f385971aa.png,,#186e07,#05JAYZ,{},history,
e919d245-4210-4f6b-b4dc-861002267592,"{'id': '6cd30b4c-7636-4625-95d2-6e9b2d0e7ea2', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-03-28T14:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-03-21T14:30:00+00:00'}}}",Post Only,10000,#000000,10000.0,2000,'67 ICE BOWL TICKET,67ICEBOWL,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/e919d245-4210-4f6b-b4dc-861002267592/23d335db8079438395d3dea5767e7be2.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/e919d245-4210-4f6b-b4dc-861002267592/c8212f2fe2074a94a97fdc616d37dd7c.png,True,False,"During the game, the wind chill dipped to between 33 and 37 degrees below zero.",2022-03-31T16:30:05.102930-04:00,2000,2022-03-28T23:59:00-04:00,2021-12-28T12:00:00-05:00,179,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/e919d245-4210-4f6b-b4dc-861002267592/7fd75ceb5db749f480d41399256abc3e.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/e919d245-4210-4f6b-b4dc-861002267592/e31d51509eae476ba260987051b29586.png,,#74c8b3,#67ICEBOWL,{},history,
cfdab02c-1545-4e03-b7fe-0a6738589df5,"{'id': '0013d180-e5d9-44c2-bee2-a422e5c98e3b', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': False, 'sessionsStart': '2022-04-04T14:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': '2022-03-28T14:30:00+00:00'}}}",Post Only,18000,#000000,18000.0,2000,1ST DEPICTION OF CHRIST ON A COIN (695 AD),JUSTINIAN,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/cfdab02c-1545-4e03-b7fe-0a6738589df5/1adedb1695394f8fbc840a6d553aa602.png,,True,False,It's suspected that the image of Christ used on #JUSTINIAN was inspired by works from the Great Palace of Constantinople.,2022-03-29T16:50:58.691455-04:00,2000,2022-03-23T23:59:00-04:00,2021-12-23T12:00:00-05:00,180,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/cfdab02c-1545-4e03-b7fe-0a6738589df5/4bf7e344553842619b2c703404ef7469.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/cfdab02c-1545-4e03-b7fe-0a6738589df5/3ca70b0e72a64db197edf0370e0c8029.png,,#cce1e5,#JUSTINIAN,{},history,
06c98443-fdf5-42de-9213-049515413907,"{'id': 'eb476a7a-c15a-42c0-8d07-7034fb5f5fdc', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': False, 'sessionsStart': '2022-04-04T14:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': '2022-03-28T14:30:00+00:00'}}}",Post Only,65000,#000000,65000.0,6500,GIBSON’S TONY IOMMI ‘MONKEY’ SG REPLICA GUITAR (PROTOTYPE),IOMMI,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/06c98443-fdf5-42de-9213-049515413907/96341f8b742e454ca0129bf636385a7a.png,,True,False,"Iommi’s unique sound is a result of an accident that cost him his fingertips as a teenager, forcing him to adapt with inventive technique and modified guitars.",2022-03-28T10:32:48.235845-04:00,6500,2022-01-04T23:59:00-05:00,2021-10-06T12:00:00-04:00,181,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/06c98443-fdf5-42de-9213-049515413907/e33c8bfdad5a4336906591a5a127add5.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/06c98443-fdf5-42de-9213-049515413907/fb781282949247d1a09bea0923b08508.png,,#ad9838,#IOMMI,{},history,
16ad9a2a-f4f0-47da-9aca-ad6cb2658f2b,"{'id': 'a032889a-237e-42ed-b437-75a3690a466d', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': False, 'sessionsStart': '2022-04-04T14:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': '2022-03-28T14:30:00+00:00'}}}",Post Only,125000,#000000,125000.0,12500,’96 N64 SUPER MARIO 64 (WATA 9.6 A++),MARIO64,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/16ad9a2a-f4f0-47da-9aca-ad6cb2658f2b/ee0ffebc2ed041f2b36796e971f9cf53.png,,True,False,Super Mario 64 was one of the first 3D platformer games.,2022-03-28T10:33:12.720681-04:00,12500,2022-04-05T23:59:00-04:00,2022-01-02T12:00:00-05:00,182,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/16ad9a2a-f4f0-47da-9aca-ad6cb2658f2b/59c9f6ea4c4f44ab817f8665cc865390.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/16ad9a2a-f4f0-47da-9aca-ad6cb2658f2b/757cd3cc6bcf43fab0c82fdbd956b555.png,,#b4ecfd,#MARIO64,{},history,
9bd886ed-dba8-4db3-89ad-a6bf7c2ee3ef,"{'id': '2b5ef0f2-cf7b-4578-845a-b59c2aeda8b7', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': False, 'sessionsStart': '2022-04-04T14:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': '2022-03-28T14:30:00+00:00'}}}",Post Only,13000,#000000,13000.0,2000,’82 TOPPS LAWRENCE TAYLOR ROOKIE CARD,82TAYLOR,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/9bd886ed-dba8-4db3-89ad-a6bf7c2ee3ef/52993419fd854a8e80a14271b8ff1a8b.png,,True,False,BGS assigned #82TAYLOR with grades of 10 for 3 of its 4 sub-grades — missing out on a ‘Black Label’ by just .5.,2022-03-28T10:33:27.308500-04:00,2000,2022-03-13T23:59:00-04:00,2021-12-13T12:00:00-05:00,183,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/9bd886ed-dba8-4db3-89ad-a6bf7c2ee3ef/48461a40a2094233b2ca25b86e08337d.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/9bd886ed-dba8-4db3-89ad-a6bf7c2ee3ef/a117cdda34a14f91920cf7cf62c767aa.png,,#597882,#82TAYLOR,{},history,
2b2066b0-6120-4edc-a8fe-4da7aa3134d2,"{'id': '6de0b20c-a9f6-443d-88c7-37b4b0f918a1', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': False, 'sessionsStart': '2022-04-04T14:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': '2022-03-28T14:30:00+00:00'}}}",Post Only,18000,#000000,18000.0,3000,’94 SNES DONKEY KONG COUNTRY,DKCOUNTRY,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/2b2066b0-6120-4edc-a8fe-4da7aa3134d2/b05695ea6ce84283b817e909fc5c4549.png,,True,False,"Donkey Kong Country features the first appearance of his nephew, Diddy Kong.",2022-03-28T10:33:38.560563-04:00,3000,2022-03-30T23:59:00-04:00,2021-12-30T12:00:00-05:00,184,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/2b2066b0-6120-4edc-a8fe-4da7aa3134d2/d3d553d63abd43e2b30d3ca3407ff183.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/2b2066b0-6120-4edc-a8fe-4da7aa3134d2/e7e584a01faf432b9dd329faad73670e.png,,#b03b27,#DKCOUNTRY,{},history,
e1ba9c68-12bb-4847-bf8e-d65ff3cac5bc,"{'id': '4f16fdfa-8982-48b9-93df-3667e9677d2c', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'DISABLED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-21T15:30:00+00:00', 'disabled': '2022-03-29T13:49:50.360390+00:00', 'sessionHours': {'dateClose': '', 'lastDateOpen': '2022-03-28T14:30:00+00:00', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': '2022-03-28T20:30:00+00:00'}, 'enabled': '2022-02-14T15:30:00+00:00'}}}",Trading closed,16000,#000000,16000.0,1000,’93 SP DEREK JETER ROOKIE CARD,93JETER,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/e1ba9c68-12bb-4847-bf8e-d65ff3cac5bc/b2f0e01636614f80861d029aa561afe2.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/e1ba9c68-12bb-4847-bf8e-d65ff3cac5bc/c680675d36d44f7688cd9fd70a500ab9.png,True,False,"1993 Premier Prospects cards like #93JETER are known to be hard to find in high-grade thanks to their foil fronts, which are prone to chipping.",2022-03-30T10:56:10.732365-04:00,1000,2021-10-29T23:59:00-04:00,2021-10-27T12:00:00-04:00,185,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/e1ba9c68-12bb-4847-bf8e-d65ff3cac5bc/c785419944a54c54ad75f7a386cf283b.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/e1ba9c68-12bb-4847-bf8e-d65ff3cac5bc/c4c07be078984a218750b9a89594463d.png,,#033972,#93JETER,{},history,
5f943ab7-7fd5-4865-abb3-e5ed85c24ff2,"{'id': '6be6dec7-500c-42bc-9bcb-291b21df2a73', 'status': 'AUTHORIZED', 'markets': {'secondaryMarket': {'status': 'DISABLED', 'sessionsFollowMarketHours': False, 'sessionsStart': '', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': ''}}}",Coming Soon,170000,#000000,0.0,0,BASKET OF FIVE 3-LETTER .COMS (DOMAINS),URL3,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5f943ab7-7fd5-4865-abb3-e5ed85c24ff2/1a20793aa68e4070873f56ba7d131546.png,,True,False,By April of 2000 all 3-letter .COM domains had been registered.,2022-03-24T13:47:09.304142-04:00,34000,,,186,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5f943ab7-7fd5-4865-abb3-e5ed85c24ff2/136ea326382246439a85aa73ef707a3c.png,0.0,,,#564ec9,#URL3,{},history,
7560971b-bbaf-4531-8e55-f693554cbbb1,"{'id': '50708a78-4695-4e1d-9023-718bf00e8aaf', 'status': 'AUTHORIZED', 'markets': {'secondaryMarket': {'status': 'DISABLED', 'sessionsFollowMarketHours': False, 'sessionsStart': '', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': ''}}}",Coming Soon,40000,#000000,0.0,0,2015-2020 YEEZY 350 SNEAKERS (COMPLETE SET),YEEZY,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/7560971b-bbaf-4531-8e55-f693554cbbb1/c30693e7712e491bb8b0259901f2cbee.png,,True,False,The shoes were such a flex that DeAndre Hopkins couldn’t resist wearing a pair of Kanye-gifted Turtle Dove Yeezy Cleats… despite the clear violation of the NFL’s uniform policy.,2022-03-28T10:31:57.297481-04:00,5000,,,187,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/7560971b-bbaf-4531-8e55-f693554cbbb1/3a4de6b0900b4179ab2a176da9d12b70.png,0.0,,,#e3dec7,#YEEZY,{},history,
98c3f298-2899-4eb9-84b0-6ccdbfd1d542,"{'id': 'a86306eb-0c9c-45af-bb50-e068f112631f', 'status': 'AUTHORIZED', 'markets': {'secondaryMarket': {'status': 'DISABLED', 'sessionsFollowMarketHours': False, 'sessionsStart': '', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': ''}}}",Coming Soon,145000,#000000,0.0,0,APOLLO 11 FLIGHT PLAN (ALDRIN SIGNED),ALDRIN11,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/98c3f298-2899-4eb9-84b0-6ccdbfd1d542/3ddb500474574fb690b49830101c3e74.png,,True,False,"Aldrin wrote that the Apollo 11 flight plan was ""probably the single most important document related to the success of our mission.""",2022-01-10T11:20:29.555346-05:00,29000,,,188,600.0,120,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/98c3f298-2899-4eb9-84b0-6ccdbfd1d542/74fe8c62fa4049edae9c663ebb268770.png,0.41,,,#4c22e2,#ALDRIN11,{},history,
444b81af-5a36-4bb7-beb9-cde7a6a22d15,"{'id': 'a1db35de-e99f-48ad-beec-79e79ed288cf', 'status': 'AUTHORIZED', 'markets': {'secondaryMarket': {'status': 'DISABLED', 'sessionsFollowMarketHours': False, 'sessionsStart': '', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': ''}}}",Coming Soon,18000,#000000,0.0,0,’17 PANINI CONTENDERS PATRICK MAHOMES ROOKIE CARD,MAHOMES2,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/444b81af-5a36-4bb7-beb9-cde7a6a22d15/0feaf564cdb548f48b6624978ec92401.png,,True,False,#MAHOMES2 features a Patrick Mahomes autograph signed in black ink.,2022-01-28T15:19:53.276439-05:00,2000,,,189,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/444b81af-5a36-4bb7-beb9-cde7a6a22d15/c71147bbd1cb44c0996326861883cd9c.png,0.0,,,#e3aa68,#MAHOMES2,{},history,
81321649-b0b7-480c-be9e-5ebef5d4b269,"{'id': '60cf40c9-2caf-4a99-9425-12878d6bcb07', 'status': 'AUTHORIZED', 'markets': {'secondaryMarket': {'status': 'DISABLED', 'sessionsFollowMarketHours': False, 'sessionsStart': '', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': ''}}}",Coming Soon,72000,#000000,0.0,0,’87 NES METROID,METROID,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/81321649-b0b7-480c-be9e-5ebef5d4b269/fd03379594984316a0a0a38238fa95ab.png,,True,False,"Metroid took inspiration from the 1979 movie, Alien, so it should come as no surprise the developers decided to name the game’s second most powerful villain, “Ridley,” in honor of the film’s director, Ridley Scott.",2022-03-22T11:00:46.318362-04:00,7200,,,190,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/81321649-b0b7-480c-be9e-5ebef5d4b269/f039d1cdb0fc4f10859307a59d8d60af.png,0.0,,,#36b3f2,#METROID,{},history,
035c755a-cead-4eab-a05c-a1600fdbd049,"{'id': 'f7f6905d-f3a1-4cc7-bd3d-fb17b4116722', 'status': 'AUTHORIZED', 'markets': {'secondaryMarket': {'status': 'DISABLED', 'sessionsFollowMarketHours': False, 'sessionsStart': '', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': ''}}}",Coming Soon,60000,#000000,0.0,0,’88 NES ZELDA II: THE ADVENTURE OF LINK VIDEO GAME,88ZELDA,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/035c755a-cead-4eab-a05c-a1600fdbd049/5166461a57ff40738e3ecbb493914f8c.png,,True,False,"The original release reportedly caused seizures among some players, forcing rereleases of the game to use toned-down colors.",2022-03-22T17:19:07.514156-04:00,12000,,,191,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/035c755a-cead-4eab-a05c-a1600fdbd049/7b0ba708d61f49de881b4154ccd1e06f.png,0.0,,,#e2505e,#88ZELDA,{},history,
f616a0ab-8e4c-4416-80fe-aaf81acb671e,"{'id': '8bc0e208-5a5f-4230-956e-e701920376ab', 'status': 'AUTHORIZED', 'markets': {'secondaryMarket': {'status': 'DISABLED', 'sessionsFollowMarketHours': False, 'sessionsStart': '', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': ''}}}",Coming Soon,16000,#000000,0.0,0,WORLDWIDE WEBB LAND LARGE APARTMENT (NFT),WWLAND1,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f616a0ab-8e4c-4416-80fe-aaf81acb671e/628e014e4734412db395932992234e15.png,,True,False,"Worldwide Webb Land NFTs like #WWLAND1 can be used “to house social events, NFTs, pets, avatars and much more.”",2022-03-30T13:27:03.951944-04:00,3200,,,192,25.0,5,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f616a0ab-8e4c-4416-80fe-aaf81acb671e/3da49c18010345af9a45e5ed123f77f6.png,0.16,,,#3167bf,#WWLAND1,{},history,
